,Unnamed: 0,id,local_name,unique_name,latitude,longitude,population,country,city
1885,1885,10057,"San Margherita Ligure, Liguria, Italia",san-margherita-ligure,44.3369,9.2166,,Italia,
1886,1886,10063,"San Vincenzo, Toscana, Italia",san-vincenzo,43.0999,10.5393,,Italia,
1887,1887,5864,"BOURGANEUF-GARE ROUTIERE, Nouvelle-Aquitaine, France",bourganeuf-gare-routiere,45.95695,1.7572400000000001,,France,
1888,1888,5899,"Brennero Brenner, TAA, Italia",brennero-brenner,47.0022,11.5053,,Italia,
1889,1889,5901,"Brest Centralnyi, Brest Centralnyiская область, Беларусь",brest-centralnyi,52.096000000000004,23.70300000000001,,Беларусь,Брест
1890,1890,5906,"Breteuil Place Lafitte, Normandie, France",breteuil-place-lafitte,48.8362,0.9174,,France,
1891,1891,5907,"Breteuil RN, Hauts-de-France, France",breteuil-rn,49.6362,2.2974,,France,
1892,1892,5914,"Briatexte Halte, Occitanie, France",briatexte-halte,43.7513,1.9084,,France,
1893,1893,5915,"Bricon La Poste, Grand-Est, France",bricon-la-poste,48.0813,4.9783,,France,
1894,1894,5916,"Bridore Carrefour 943, Centre-Val de Loire, France",bridore-carrefour-943,47.05947000000001,1.08386,,France,
1895,1895,8590,"Saint-Maixent - Deux-Sèvres, Nouvelle-Aquitaine, France",saint-maixent---deux-sevres,46.40648,-0.20143,,France,
1896,1896,6206,"Civray Grand Entrevin, Centre-Val de Loire, France",civray-grand-entrevin,46.9936,2.1667,,France,
1897,1897,6210,"Clairvaux D12, Grand-Est, France",clairvaux-d12,48.14586,4.79324,,France,
1898,1898,6179,"Chindrieux, Auvergne-Rhône-Alpes, France",chindrieux,45.8035,5.8468,,France,
1899,1899,6180,"Chinon, Centre-Val de Loire, France",chinon,47.163000000000004,0.2518,,France,
1900,1900,6181,"Chirac, Occitanie, France",chirac,44.5242,3.2642,,France,Bourgs sur Colagne
1901,1901,1455,"Caernarfon, Wales, United Kingdom",caernarfon,53.1390298,-4.2691852,,United Kingdom,
1902,1902,10015,"Saint-Medard-la-Rochette, Nouvelle-Aquitaine, France",saint-medard-la-rochette,46.02536,2.1348700000000003,,France,
1903,1903,9153,"Veurne, Vlaanderen, Belgique",veurne,51.0725,2.6695,,België / Belgique / Belgien,
1904,1904,10073,"Senningerberg, Canton Luxembourg, Luxembourg",senningerberg,49.6345,6.2163,,Lëtzebuerg,
1905,1905,10068,"Savigny-sur-Braye, Centre-Val de Loire, France",savigny-sur-braye,47.87957,0.8095399999999999,,France,
1906,1906,10072,"Seilhac, Nouvelle-Aquitaine, France",seilhac,45.367329999999995,1.7139,,France,
1907,1907,10074,"Serre-Chevalier, Provence-Alpes-Côte d'Azur, France",serre-chevalier,44.9121,6.5496,,France,
1908,1908,10078,"Sewen, Grand-Est, France",sewen,47.806999999999995,6.9071,,France,
1909,1909,10088,"Soual, Occitanie, France",soual,43.554140000000004,2.11564,,France,
1910,1910,6367,"Darmstadt (DE), Hessen, Deutschland",darmstadt-,49.8725,8.6294,,Deutschland,Darmstadt
1911,1911,10109,"Theix, Auvergne-Rhône-Alpes, France",theix,45.6997,3.0059,,France,
1912,1912,6218,"CLERMONT-FERRAND-1ERMAI, Auvergne-Rhône-Alpes, France",clermont-ferrand-1ermai,45.7854,3.1014,,France,Clermont-Ferrand
1913,1913,6252,"Concots Eglise, Occitanie, France",concots-eglise,44.40132,1.64463,,France,
1914,1914,6253,"Condat Bonaguil, Nouvelle-Aquitaine, France",condat-bonaguil,44.494,0.996,,France,
1915,1915,6257,"Condom, Occitanie, France",condom,43.9582,0.37525,,France,
1916,1916,10145,"Valras-Plage, Occitanie, France",valras-plage,43.2471,3.29,,France,
1917,1917,10146,"Valréas, Provence-Alpes-Côte d'Azur, France",valreas,44.3861,5.0068,,France,
1918,1918,10149,"Velluire, Pays-de-la-Loire, France",velluire,46.40529,-0.8936200000000001,,France,Les Velluire-sur-Vendée
1919,1919,10150,"Vendine, Occitanie, France",vendine,43.5816,1.766,,France,
1920,1920,6423,"Dompaire, Grand-Est, France",dompaire,48.22167,6.22222,,France,
1921,1921,6430,"Don - Sainghin, Hauts-de-France, France",don---sainghin,50.55177,2.9144799999999997,,France,
1922,1922,6183,"Chissay-en-Touraine, Centre-Val de Loire, France",chissay-en-touraine,47.3348,1.1331,,France,
1923,1923,5733,"Bebra, Hessen, Deutschland",bebra,50.9796,9.7977,,Deutschland,
1924,1924,1460,"Calella, Cataluña, España",calella,41.6132925,2.6576102,,España,
1925,1925,881,"Verona, Veneto, Italia",verona,45.4383842,10.9916215,,Italia,Verona
1926,1926,9521,"Châtel Guyon, Auvergne-Rhône-Alpes, France",chatel-guyon,45.9194,3.0728,,France,
1927,1927,6463,"Écouché, Normandie, France",ecouche,48.71752,-0.12409,,France,Écouché-les-Vallées
1928,1928,6564,"FELLETIN - GARE, Nouvelle-Aquitaine, France",felletin---gare,45.8863,2.1698,,France,
1929,1929,6565,"FELLETIN-LMB, Nouvelle-Aquitaine, France",felletin-lmb,45.8825,2.1746,,France,
1930,1930,6566,"FELLETIN-MAIRIE, Nouvelle-Aquitaine, France",felletin-mairie,45.88399999999999,2.17,,France,
1931,1931,6567,"Fénétrange, Grand-Est, France",fenetrange,48.84698,7.02301,,France,
1932,1932,6568,"Ferney-Voltaire, Auvergne-Rhône-Alpes, France",ferney-voltaire,46.255829999999996,6.10806,,France,
1933,1933,5948,"BUDELIERE CENTRE, Nouvelle-Aquitaine, France",budeliere-centre,46.22074,2.46743,,France,
1934,1934,7041,"La Croix-Blanche, Nouvelle-Aquitaine, France",la-croix-blanche,44.29396,0.6925100000000001,,France,
1935,1935,6502,"Erfurt HBF, Thüringen, Deutschland",erfurt-hbf,50.9725,11.0383,,Deutschland,Erfurt
1936,1936,10697,"Καρδάμαινα, Περιφέρεια Νοτίου Αιγαίου, Ελλάδα",καρδάμαινα,36.7823944,27.1432793,,Ελλάς,Δήμος Κω
1937,1937,10698,"Κως, Περιφέρεια Νοτίου Αιγαίου, Ελλάδα",κως,36.89402860000001,27.2866636,,Ελλάς,Δήμος Κω
1938,1938,6349,"Cult, Bourgogne-Franche-Comté, France",cult,47.3125,5.7366,,France,
1939,1939,6394,"Diedendorff, Grand-Est, France",diedendorff,48.8794,7.0453,,France,
1940,1940,882,"Verrès, Valle d'Aosta, Italia",verres,45.667442,7.687927,,Italia,
1941,1941,6190,"Chorges, Provence-Alpes-Côte d'Azur, France",chorges,44.54600000000001,6.2721,,France,
1942,1942,6191,"Chouzy, Centre-Val de Loire, France",chouzy,47.52016,1.24711,,France,Valloire-sur-Cisse
1943,1943,1092,"Giraltovce, Prešovský kraj, Slovensko",giraltovce,49.1167411804199,21.520202636718803,,Slovensko,okres Svidník
1944,1944,6818,"Hanau HBF, Hessen, Deutschland",hanau-hbf,50.12151,8.930069999999997,,Deutschland,Hanau
1945,1945,6808,"Haguenau, Grand-Est, France",haguenau,48.8135,7.7829,,France,
1946,1946,6830,"Heches, Occitanie, France",heches,43.01779000000001,0.37285999999999997,,France,
1947,1947,6357,"Dampierre Saint Nicolas Carrefour, Normandie, France",dampierre-saint-nicolas-carrefour,49.8578,1.2056,,France,
1948,1948,6359,"Damville Place de La Halle, Normandie, France",damville-place-de-la-halle,48.8709,1.0777,,France,Mesnils-sur-Iton
1949,1949,6380,"Demu Centre, Occitanie, France",demu-centre,43.7654,0.16618,,France,
1950,1950,6385,"Deols, Centre-Val de Loire, France",deols,46.82585,1.7006400000000002,,France,
1951,1951,6392,"Diarville, Grand-Est, France",diarville,48.3976,6.1269,,France,
1952,1952,6404,"Diou Ville Allier (Bus), Auvergne-Rhône-Alpes, France",diou-ville-allier-,46.5305,3.7513,,France,
1953,1953,6405,"Dirinon, Bretagne, France",dirinon,48.392720000000004,-4.28528,,France,
1954,1954,6954,"Kautenbach, Canton Wiltz, Lëtzebuerg",kautenbach,49.9524,6.0211,,Lëtzebuerg,Kiischpelt
1955,1955,8461,"Saint Didier Sous Aubenas Centre, Auvergne-Rhône-Alpes, France",saint-didier-sous-aubenas-centre,44.607,4.4152,,France,
1956,1956,5053,"Weiden i.d.OPf., Bayern, Deutschland",weiden-i.d.opf.,49.670404,12.154855,,Deutschland,
1957,1957,7019,"La Chapelle-Glain Gare, Pays de la Loire, France",la-chapelle-glain-gare,47.62378,-1.19767,,France,
1958,1958,6968,"Knokke, Vlaanderen, België - Belgique - Belgien",knokke,51.3396,3.2841,,België / Belgique / Belgien,
1959,1959,6534,"Etsaut, Nouvelle-Aquitaine, France",etsaut,42.91229000000001,-0.57103,,France,
1960,1960,6536,"ETTENDORF GARE ROUTIERE, Grand-Est, France",ettendorf-gare-routiere,48.8133,7.585089999999999,,France,
1961,1961,6539,"EVAUX-LES-BAINS-STADE, Nouvelle-Aquitaine, France",evaux-les-bains-stade,46.17,2.4798,,France,
1962,1962,6542,"Exideuil-sur-Vienne, Nouvelle-Aquitaine, France",exideuil-sur-vienne,45.8863,0.6672,,France,
1963,1963,4800,"Coulounieix-Chamiers, Nouvelle-Aquitaine, France",coulounieix-chamiers,45.14312,0.698516,,France,
1964,1964,5487,"Ambarès-et-Lagrave, Nouvelle-Aquitaine, France",ambares-et-lagrave,44.92854000000001,-0.49722,,France,
1965,1965,9391,"Ametlla Del Mar, Cataluña, España",ametlla-del-mar,40.8851,0.8034,,España,
1966,1966,5498,"Ampilly-le-Sec, Bourgogne-Franche-Comté, France",ampilly-le-sec,47.80921,4.5309,,France,
1967,1967,1467,"Canet de Mar, Cataluña, España",canet-de-mar,41.5900933,2.5777998,,España,
1968,1968,1688,"Gorica, Dubrovačko-Neretvanska županija, Hrvatska",gorica,42.83309000000001,17.6834953,,Hrvatska,
1969,1969,1109,"Hranice na M., Hranice na M., Hranice, Střední Morava, okres Přerov, Česko",hranice-na-m.,49.5657806396484,17.7422771453857,,Česko,
1970,1970,1246,"Ústí n.L., Ústí n.L., Ústí nad Labem, Severozápad, okres Ústí nad Labem, Česko",usti-n.l.,50.65815734863279,14.039440155029302,,Česko,Ústí nad Labem
1971,1971,6796,"GUILHERAND GRANGES BOTTET, Auvergne-Rhône-Alpes, France",guilherand-granges-bottet,44.93227,4.87174,,France,
1972,1972,6813,"Haluchere-Batignolles., Pays-de-la-Loire, France",haluchere-batignolles.,47.248999999999995,-1.5227,,France,Nantes
1973,1973,97,"Bergen (Celle), Niedersachsen, Deutschland",bergen-,52.8092281,9.9641638,,Deutschland,
1974,1974,6821,"Hargicourt - Pierrepont, Hauts-de-France, France",hargicourt---pierrepont,49.71402,2.53153,,France,Trois-Rivières
1975,1975,6964,"Kintzheim Mairie, Grand-Est, France",kintzheim-mairie,48.2546,7.3948,,France,
1976,1976,7020,"La Chapelle Saint Luc Salengro, Grand-Est, France",la-chapelle-saint-luc-salengro,48.3166,4.0404,,France,
1977,1977,7022,"La Chapelle-sous-Dun, Bourgogne-Franche-Comté, France",la-chapelle-sous-dun,46.2581,4.2956,,France,
1978,1978,7021,"Lachapelle-sous-Aubenas, Auvergne-Rhône-Alpes, France",lachapelle-sous-aubenas,44.56406,4.3636800000000004,,France,
1979,1979,4845,"Hranice, Střední Morava, Česko",hranice,49.5657806396484,17.7422771453857,,Česko,
1980,1980,897,"Wangen, Baden-Württemberg, Deutschland",wangen,47.6874999,9.830971,,Deutschland,
1981,1981,6201,"Cittadella, Veneto, Italia",cittadella,45.6439,11.79,,Italia,
1982,1982,5501,"Amriswil, Thurgau, Schweiz",amriswil,47.5503,9.3022,,Schweiz/Suisse/Svizzera/Svizra,
1983,1983,5510,"Andernach, Rheinland-Pfalz, Deutschland",andernach,50.4353,7.4037,,Deutschland,
1984,1984,5514,"Andujar, Andalucía, España",andujar,38.0368,-4.0544,,España,
1985,1985,1303,"Ansfelden, Oberösterreich, Österreich",ansfelden,48.2094498,14.2901754,,Österreich,
1986,1986,5679,"Barcelonne-du-Gers, Occitanie, France",barcelonne-du-gers,43.70345,-0.2359300000000001,,France,
1987,1987,5680,"Barco de Valdeorras, Galicia, España",barco-de-valdeorras,42.4154,-6.9825,,España,
1988,1988,5720,"Beaumont-de-Lomagne, Occitanie, France",beaumont-de-lomagne,43.87849,0.98567,,France,
1989,1989,5729,"Beauvoir-sur-Mer, Pays-de-la-Loire, France",beauvoir-sur-mer,46.91505,-2.04136,,France,
1990,1990,6021,"Castanet-Tolosan, Occitanie, France",castanet-tolosan,43.517179999999996,1.49815,,France,
1991,1991,7443,"Lortet, Occitanie, France",lortet,43.0426,0.3795,,France,
1992,1992,9156,"Veynes - Dévoluy, Provence-Alpes-Côte d'Azur, France",veynes---devoluy,44.5323,5.8163300000000016,,France,
1993,1993,9015,"Tournemire - Roquefort, Occitanie, France",tournemire---roquefort,43.9697,3.017,,France,
1994,1994,7311,"Les Laumes - Alésia, Bourgogne-Franche-Comté, France",les-laumes---alesia,47.542970000000004,4.46252,,France,
1995,1995,7290,"Les 4 Routes de Saignes Gare, Auvergne-Rhône-Alpes, France",les-4-routes-de-saignes-gare,45.3537,2.4635,,France,
1996,1996,7291,"Les Abrets - Fitilieu, Auvergne-Rhône-Alpes, France",les-abrets---fitilieu,45.54201,5.57543,,France,Les Abrets en Dauphiné
1997,1997,7292,"Les Ancizes-Comps, Auvergne-Rhône-Alpes, France",les-ancizes-comps,45.92535,2.81074,,France,Les Ancizes-Comps
1998,1998,7405,"Loano, Luguria, Italia",loano,44.1225,8.2544,,Italia,
1999,1999,5851,"Bords, Nouvelle-Aquitaine, France",bords,45.8944,-0.7984,,France,
2000,2000,6200,"Ciry-le-Noble, Bourgogne-Franche-Comté, France",ciry-le-noble,46.6041,4.2997,,France,
2001,2001,6203,"Ciudad Rodrigo, Castilla y León, España",ciudad-rodrigo,40.5971,-6.5228,,España,
2002,2002,11697,"Львів, Львівська область, Україна",львів,49.842,24.0316,,Україна,Львів
2003,2003,9435,"Bergen, Noord-Brabant, Nederland",bergen-nederland,51.4942,4.2956,,Nederland,
2004,2004,5772,"Beroun, Střední Čechy, Česko",beroun,49.9575,14.0783,,Česko,
2005,2005,9436,"Bertrange, Luxembourg, Luxembourg",bertrange,49.61600000000001,6.0616,,Lëtzebuerg,
2006,2006,5789,"Biasca, Ticino, Schweiz",biasca,46.3519,8.9739,,Schweiz/Suisse/Svizzera/Svizra,
2007,2007,5790,"Biberach Riss, Baden-Württemberg, Deutschland",biberach-riss,48.1014,9.7931,,Deutschland,
2008,2008,5800,"Bilzen, Vlaanderen, Belgique",bilzen,50.8719,5.5167,,België / Belgique / Belgien,
2009,2009,7347,"Le Tréport, Normandie, France",le-treport,50.0627,1.3759700000000001,,France,
2010,2010,6023,"Casteljaloux La Poste, Nouvelle-Aquitaine, France",casteljaloux-la-poste,44.3139,0.0855,,France,
2011,2011,7348,"Leucate - La Franqui, Occitanie, France",leucate---la-franqui,42.9328,3.0128,,France,
2012,2012,7336,"Le Subdray Lycee Agricole, Centre-Val de Loire, France",le-subdray-lycee-agricole,47.0107,2.2936,,France,
2013,2013,6022,"Casteljaloux Lac de Clarens, Nouvelle-Aquitaine, France",casteljaloux-lac-de-clarens,44.2935,0.0718,,France,
2014,2014,7337,"Les Vans, Auvergne-Rhône-Alpes, France",les-vans,44.40482,4.1316,,France,
2015,2015,7339,"Le Syndicat, Grand-Est, France",le-syndicat,48.0235,6.685,,France,
2016,2016,7354,"Le Vauriat, Auvergne-Rhône-Alpes, France",le-vauriat,45.8603,2.9206,,France,
2017,2017,7360,"Lezignan Aude, Occitanie, France",lezignan-aude,43.20023,2.76962,,France,
2018,2018,7361,"Lezo Renteria, Euskadi, España",lezo-renteria,43.3219,-1.8997,,España,
2019,2019,7363,"L'Habitarelle, Occitanie, France",lhabitarelle,44.63399999999999,3.676,,France,
2020,2020,7154,"LARGENTIERE07, Auvergne-Rhône-Alpes, France",largentiere07,44.54247,4.29242,,France,
2021,2021,27,"Andria, Puglia, Italia",andria,41.240961,16.292604,100333.0,Italia,Andria
2022,2022,9386,"Alcala de Chisvert, Valenciana, España",alcala-de-chisvert,40.3047,0.2286,,España,
2023,2023,5465,"Alegria de Alava, Euskadi, España",alegria-de-alava,42.8415,-2.5135,,España,
2024,2024,903,"Weiden in der Oberpfalz, Bayern, Deutschland",weiden-in-der-oberpfalz,49.670404,12.154855,,Deutschland,
2025,2025,5801,"Bingen Rhein, Rheinland-Pfalz, Deutschland",bingen-rhein,49.9701,7.9048,,Deutschland,
2026,2026,5806,"Bischtroff-sur-Sarre, Grand-Est, France",bischtroff-sur-sarre,48.90238,7.07344,,France,
2027,2027,9447,Bitterfeld,bitterfel,51.6233,12.3156,,Deutschland,
2028,2028,5817,"Blankenberge, Vlaanderen, Belgique",blankenberge,51.3124,3.1339,,België / Belgique / Belgien,
2029,2029,1405,"Borispol, Kiev, Ukraine",borispol,50.3512101,30.95077,,Україна,
2030,2030,1410,"Botoșani, Botoșani, România",botoșani,47.7450706,26.6599858,,România,Botoșani
2031,2031,5868,"Bourg-Lastic, Auvergne-Rhône-Alpes, France",bourg-lastic,45.647220000000004,2.5583299999999998,,France,
2032,2032,5871,"Bourg-Saint-Bernard, Occitanie, France",bourg-saint-bernard,43.60008,1.7137099999999998,,France,
2033,2033,7381,"L'Île-d'Elle, Pays de la Loire, France",lile-delle,46.32909,-0.9466100000000001,,France,
2034,2034,7160,"Larnagol Village, Occitanie, France",larnagol-village,44.47588,1.7777900000000002,,France,
2035,2035,7383,"Limay, Île-de-France, France",limay,48.983000000000004,1.733,,France,
2036,2036,7386,"LIMOGES-CHASTAING, Nouvelle-Aquitaine, France",limoges-chastaing,45.84,1.26,,France,Limoges
2037,2037,7388,"Limogne, Occitanie, France",limogne,44.3976,1.7710700000000001,,France,
2038,2038,7181,"Lasséran, Occitanie, France",lasseran,43.5922,0.5378,,France,
2039,2039,7407,"LOCHES AGNES SOREL, Centre-Val de Loire, France",loches-agnes-sorel,47.1165,0.9831,,France,
2040,2040,898,"Warendorf, Nordrhein-Westfalen, Deutschland",warendorf,51.9538685,7.990898700000002,,Deutschland,
2041,2041,1295,"Aleksinac, Central Serbia, Serbia",aleksinac,43.5366707,21.7381527092887,,Србија,Општина Алексинац
2042,2042,1297,"Alexandroupoli, Evros,Greece",alexandroupoli,40.845692,25.8753275,,Ελλάς,Αλεξανδρούπολη
2043,2043,1364,"Berg, Bayern, Deutschland",berg,50.3751292,11.7774254,,Deutschland,
2044,2044,5952,"Buende Westf, Nordrhein-Westfalen, Deutschland",buende-westf,52.2019,8.5733,,Deutschland,
2045,2045,5980,"Calasparra, Murcia, España",calasparra,38.2695,-1.6796,,España,
2046,2046,11586,"Tăuții de Sus, Maramureș, România",tauții-de-sus,47.658,23.6419,,România,
2047,2047,7436,"Lonlay-le-Tesson, Normandie, France",lonlay-le-tesson,48.64348,-0.35279,,France,
2048,2048,7447,"Loudun, Nouvelle-Aquitaine, France",loudun,47.0159,0.0837,,France,
2049,2049,7451,"Loupiac Cafe, Occitanie, France",loupiac-cafe,44.317,2.0273,,France,
2050,2050,8467,"Sainte-Christie-d'Armagnac, Occitanie, France",sainte-christie-darmagnac,43.785,-0.0082,,France,
2051,2051,7470,"Luc Lozère, Occitanie, France",luc-lozere,44.65009000000001,3.89091,,France,
2052,2052,7471,"Lucon Centre, Pays-de-la-Loire, France",lucon-centre,46.45525,-1.17005,,France,
2053,2053,7475,"Ludwigsburg, Baden-Württemberg, Deutschland",ludwigsburg,48.8919,9.1853,,Deutschland,
2054,2054,7476,"Lueneburg, Niedersachsen, Deutschland",lueneburg,53.2494,10.4197,,Deutschland,
2055,2055,7218,"Le Blanc Place Du Bateau, Centre-Val de Loire, France",le-blanc-place-du-bateau,46.63305,1.06384,,France,
2056,2056,7220,"Le Bosquet, Provence-Alpes-Côte d'Azur, France",le-bosquet,43.55139000000001,6.98158,,France,
2057,2057,7222,"Le Breuil, Auvergne-Rhône-Alpes, France",le-breuil,45.89472,4.58726,,France,
2058,2058,7272,"Leoben HBF, Steiermark, Österreich",leoben-hbf,47.3864,15.09,,Österreich,
2059,2059,7268,"Lend, Salzburg, Österreich",lend,47.2975,13.0647,,Österreich,
2060,2060,966,"Hollerech, Luxembourg, Lëtzebuerg",hollerech,49.60209129999999,6.11609025985754,,Lëtzebuerg,Luxembourg
2061,2061,6207,"Civrieux-d'Azergues, Auvergne-Rhône-Alpes, France",civrieux-dazergues,45.85919000000001,4.7184099999999995,,France,
2062,2062,6208,"Cize-Bolozon, Auvergne-Rhône-Alpes, France",cize-bolozon,46.2136,5.4539,,France,
2063,2063,6209,"Clacy-et-Thierret, Hauts-de-France, France",clacy-et-thierret,49.544,3.5768,,France,
2064,2064,6223,"Clion-sur-Seugne, Nouvelle-Aquitaine, France",clion-sur-seugne,45.4775,-0.5012,,France,Clion
2065,2065,6237,"Collonges, Bourgogne-Franche-Comté, France",collonges,47.221000000000004,5.2658,,France,Collonges-et-Premières
2066,2066,6032,"Castricum, Noord-Holland, Nederland",castricum,52.5456,4.6594,,Nederland,
2067,2067,9494,"Catania, Sicilia Italia",catania,37.5061,15.0994,,Italia,Catania
2068,2068,1814,"Kennessee Green, England, United Kingdom",kennessee-green,53.5040697,-2.9436075,,United Kingdom,
2069,2069,418,"La Baule, Pays-de-la-Loire, France",la-baule,47.288196,-2.389843,,France,
2070,2070,7411,"Locri, Calabria, Italia",locri,38.2331,16.2647,,Italia,
2071,2071,7409,"Loches Saint-Jacques, Centre-Val de Loire, France",loches-saint-jacques,47.126999999999995,0.9964,,France,
2072,2072,7928,"Nouilhan, Occitanie, France",nouilhan,43.4242,0.03904,,France,
2073,2073,7933,"Noyal Acigne, Bretagne, France",noyal-acigne,48.1187,-1.5284,,France,
2074,2074,430,"Le Barcarès, Occitanie, France",le-barcares,42.789047,3.0352650000000003,,France,
2075,2075,7958,"Ollioules - Sanary-sur-Mer, Provence-Alpes-Côte d'Azur, France",ollioules---sanary-sur-mer,43.1224,5.825,,France,
2076,2076,7942,"Nyons, Auvergne-Rhône-Alpes, France",nyons,44.3604,5.14,,France,
2077,2077,6220,"Clerval, Bourgogne-Franche-Comté, France",clerval,47.3967,6.4926,,France,
2078,2078,6224,"Clisson, Pays-de-la-Loire, France",clisson,47.08600000000001,-1.2864,,France,
2079,2079,6225,"Cloyes-sur-le-Loir, Centre-Val de Loire, France",cloyes-sur-le-loir,47.99726,1.23711,,France,
2080,2080,6228,"Cluses, Auvergne-Rhône-Alpes, France",cluses,46.0613,6.5826,,France,
2081,2081,6229,"Coarraze, Nouvelle-Aquitaine, France",coarraze,43.18186,-0.24191,,France,
2082,2082,6231,"Cognac, Nouvelle-Aquitaine, France",cognac,45.6846,-0.326,,France,
2083,2083,6232,"Coimbra, Centro, Portugal",coimbra,40.2241,-8.44,,Portugal,Coimbra
2084,2084,6234,"Collioure, Occitanie, France",collioure,42.5269,3.0787,,France,
2085,2085,6240,"Colombier Fontaine, Bourgogne-Franche-Comté, France",colombier-fontaine,47.45539,6.68894,,France,
2086,2086,6241,"Colomiers, Occitanie, France",colomiers,43.61278,1.3358299999999999,,France,
2087,2087,6249,"Compiègne, Hauts-de-France, France",compiegne,49.42196,2.8237400000000004,,France,
2088,2088,6251,"Conches, Normandie, France",conches,48.96253,0.93791,,France,
2089,2089,63,"Bad Bentheim, Niedersachsen, Deutschland",bad-bentheim,52.3010399,7.1578539,,Deutschland,
2090,2090,9496,"Caussade-rivière hautes pyrénés, Occitanie, France",caussade-riviere-hautes-pyrenes,43.5149,-0.0071,,France,
2091,2091,6049,"Cazères-sur-l'Adour, Nouvelle-Aquitaine, France",cazeres-sur-ladour,43.76103,-0.31606999999999996,,France,
2092,2092,2655,"Vișeu de Sus, Maramureș, România",vișeu-de-sus,47.7099597,24.4311547,,România,
2093,2093,8027,"Paris-l'Hôpital, Bourgogne-Franche-Comté, France",paris-lhopital,46.91393,4.63889,,France,
2094,2094,783,"Sierksdorf (Hansa Park), Schleswig-Holstein, Deutschland",sierksdorf-,54.07508000000001,10.77757,,Deutschland,
2095,2095,8484,"Sainte-Marie/Ms S.Techniques, Grand-Est, France",sainte-marie/ms-s.techniques,48.2526,7.1944,,France,
2096,2096,8487,"Sainte-Mère, Occitanie, France",sainte-mere,44.00315,0.66913,,France,
2097,2097,8491,"Saint-Etienne-de-Boulogne Col d'Auriolles, Auvergne-Rhône-Alpes, France",saint-etienne-de-boulogne-col-dauriolles,44.70117,4.45833,,France,
2098,2098,8949,"Ternand, Auvergne-Rhône-Alpes, France",ternand,45.94491,4.53367,,France,
2099,2099,7997,"Oulx (IT), PIE, Italia",oulx-,45.0389,6.8314,,Italia,
2100,2100,7988,"Ostend (BE), Vlaanderen, België - Belgique - Belgien",ostend-,51.227940000000004,2.92528,,België / Belgique / Belgien,Oostende
2101,2101,4872,"Le Passage, Nouvelle-Aquitaine, France",le-passage,44.165376,0.6062350000000001,,France,
2102,2102,7996,"Oulmes, Pays-de-la-Loire, France",oulmes,46.398959999999995,-0.6631100000000001,,France,Rives-d'Autise
2103,2103,8002,"Ozon - Lanespède, Occitanie, France",ozon---lanespede,43.16737,0.26602,,France,
2104,2104,8004,"Paderborn HBF, Nordrhein-Westfalen, Deutschland",paderborn-hbf,51.7194,8.7572,,Deutschland,Paderborn
2105,2105,1838,"Koło, wielkopolskie, Polska",kolo,52.20499810000001,18.6345589,,Polska,
2106,2106,7583,"Marseillan Plage, Occitanie, France",marseillan-plage,43.31794,3.53546,,France,
2107,2107,6256,"Condé-sur-Huisne, Normandie, France",conde-sur-huisne,48.3835,0.8490000000000001,,France,Sablons sur Huisne
2108,2108,6259,"Conflans - Jarny, Grand-Est, France",conflans---jarny,49.16628,5.86811,,France,
2109,2109,8026,"Parigné-Le-Polin La Chenaie, Pays-de-la-Loire, France",parigne-le-polin-la-chenaie,47.85041,0.10902,,France,
2110,2110,8301,"Riom - Châtel-Guyon, Auvergne-Rhône-Alpes, France",riom---chatel-guyon,45.8902,3.1206,,France,
2111,2111,4928,"okres Martin, Žilinský kraj, Slovensko",okres-martin,49.11434173583979,18.9241046905518,,Slovensko,okres Martin
2112,2112,8154,"Ponthierry, Île-de-France, France",ponthierry,48.5353,2.5457,,France,
2113,2113,8155,"Pontivy, Bretagne, France",pontivy,48.06667,-2.98333,,France,
2114,2114,8186,"Portschach am Woerthersee, Kärnten, Österreich",portschach-am-woerthersee,46.6358,14.1461,,Österreich,
2115,2115,10627,"Le Grand-Saconnex, Genève, Schweiz, Suisse, Svizzera, Svizra",le-grand-saconnex,46.2363321,6.126532,,Schweiz/Suisse/Svizzera/Svizra,
2116,2116,7976,"Ormoy-Villers, Hauts-de-France, France",ormoy-villers,49.2002,2.8376,,France,
2117,2117,9020,"Touzac, Nouvelle-Aquitaine, France",touzac,45.55,-0.15,,France,Bellevigne
2118,2118,9024,"Trégonneau - Squiffiec, Bretagne, France",tregonneau---squiffiec,48.62455,-3.1738299999999997,,France,
2119,2119,9130,"Vergèze - Codognan, Occitanie, France",vergeze---codognan,43.7399,4.218999999999999,,France,
2120,2120,9135,"Verneuil, Bourgogne-Franche-Comté, France",verneuil,46.86667,3.57018,,France,
2121,2121,9143,"Vers Lot, Occitanie, France",vers-lot,44.4856,1.5529,,France,Saint-Géry-Vers
2122,2122,5959,"Bussac, Nouvelle-Aquitaine, France",bussac,45.2119,-0.368,,France,
2123,2123,6262,"Conlie, Pays-de-la-Loire, France",conlie,48.126999999999995,-0.011000000000000001,,France,
2124,2124,6263,"Connerre, Pays-de-la-Loire, France",connerre,48.0737,0.4869,,France,
2125,2125,6271,"Corbie, Hauts-de-France, France",corbie,49.8634,2.5209,,France,
2126,2126,6272,"Corbigny, Bourgogne-Franche-Comté, France",corbigny,47.255,3.6774,,France,
2127,2127,6274,"Corcy, Hauts-de-France, France",corcy,49.25533,3.21619,,France,
